node,deg_cent,clo_cent,bet_cent
33,0.000795805636176388,0.21340446149389117,0.00016240032302272501
604,0.0007489935399307181,0.20081974918683138,2.2710324229598527e-05
8636,0.0008894298286677277,0.20539989615584317,8.477132712067768e-05
12730,0.0009830540211590675,0.204591382299139,7.983041285215269e-05
14136,0.0002340604812283494,0.1863821173678608,0.0
14534,0.00037449676996535904,0.1924799293585504,0.0
14757,0.0004681209624566988,0.19892352963087123,2.6850439102898182e-05
14895,0.0025746652935118436,0.22169179837897862,0.0010164490217987846
17936,0.0017788596573354554,0.22743194182716364,0.0011779602128872556
18614,0.0017788596573354554,0.2157058758191714,0.0002772177838967246
19861,0.000795805636176388,0.20082163706955714,2.7149672062859503e-05
32,0.0006553693474393783,0.2333165862076498,0.0007446463224234064
758,0.00014043628873700964,0.19043968191705596,4.681647919555478e-05
4542,0.0004213088662110289,0.23369178764043716,2.2698349399059637e-05
7597,0.000795805636176388,0.23868689803124093,0.0003428805359318841
8590,0.00014043628873700964,0.1916424444683676,0.0
9615,0.00032768467371968916,0.2005237911969286,2.60383574094196e-05
10877,0.0002340604812283494,0.19370165846050616,1.6846020579115822e-05
10949,0.0004213088662110289,0.23369178764043716,2.2698349399059637e-05
12613,0.0002808725774740193,0.19315695245673364,6.401347166841317e-05
14884,0.0008426177324220578,0.21113702854431882,0.0004279762002726176
15534,0.0002808725774740193,0.19315695245673364,2.441972503532114e-05
15755,0.013060574852541897,0.29851455401685273,0.08694340192181849
15931,0.0007021814436850482,0.20991293752333787,0.0009868629145842597
16529,0.0005149330587023687,0.19923707551833164,0.00022197136968141675
18834,0.0004213088662110289,0.20341855925344,7.19830296935561e-05
504,0.003557719314670911,0.24577187694148508,0.002369417651312914
9432,0.002246980619792154,0.23952458373044794,0.0021102895955374674
10226,0.0006085572511937084,0.21258471245036673,6.54678014917327e-05
11218,0.0006553693474393783,0.21043402880390882,0.0003052182356037473
14102,0.0018724838498267952,0.2326457711659515,0.0009711215324489512
18490,0.0005617451549480386,0.20263514859468226,7.479047428653274e-06
19903,0.0006085572511937084,0.2235828518797622,0.0004635442464801504
20190,0.0014043628873700964,0.21763537262492996,0.00016477975671055277
20233,0.0002808725774740193,0.20060664682073867,0.0
20239,0.0009362419249133976,0.21774629223790837,9.846800724805093e-05
21874,0.0002808725774740193,0.20060664682073867,0.0
34,0.0005617451549480386,0.2004259591116782,8.463209368202123e-05
482,0.0010766782136504072,0.2320871766456982,0.0016134286403409067
1787,0.0006085572511937084,0.19020737429769655,6.281433579268044e-05
3115,0.0002808725774740193,0.17601160117659662,9.83473521575477e-07
3123,0.0004681209624566988,0.18950039032006244,4.1913925333333716e-05
5077,0.0006085572511937084,0.20489554758387846,0.00039939913333388044
5344,0.0009830540211590675,0.20679974442874016,0.0006040268791897186
10661,0.0013107386948787566,0.2258569283796071,0.001455199539809609
10977,0.0002808725774740193,0.19788607794277033,8.103958553281871e-06
19280,0.0002340604812283494,0.19636176451663312,0.0
21059,0.0002340604812283494,0.19636176451663312,0.0
21423,0.0007021814436850482,0.18362014131238288,0.00011874039671245709
21700,0.0014979870798614361,0.20749677030820488,0.0009275687037124417
35,0.0002808725774740193,0.1906657503190853,0.0
3709,0.0002808725774740193,0.1906657503190853,0.0
5134,0.0007021814436850482,0.20010678856800276,0.0004915768656320374
17095,0.00037449676996535904,0.198631283357819,0.00013991108810907892
19222,0.0006553693474393783,0.19495856605702186,0.00023818460900838328
20871,0.0008426177324220578,0.22921584617365554,0.0017123088782911538
22841,0.0005149330587023687,0.1918472550269872,0.000169530855212325
36,0.0004681209624566988,0.19968031706564718,7.6590284824297e-05
931,0.0008894298286677277,0.19871443056343663,6.581712322785383e-05
2949,0.0008894298286677277,0.19871443056343663,6.581712322785383e-05
8175,0.00014043628873700964,0.17335486541098946,0.0
8342,0.00018724838498267952,0.19685757729346173,0.0
9353,0.001123490309896077,0.2115531259593769,0.0003893492998848979
9623,0.00032768467371968916,0.20244503411675513,8.995481399637348e-05
18213,0.00018724838498267952,0.19685757729346173,0.0
18797,0.00014043628873700964,0.17335486541098946,0.0
21622,0.0006553693474393783,0.21225941713615723,0.00014254646729258352
22485,0.0020597322348094747,0.24273620816999034,0.002167294003216588
37,0.0009362419249133976,0.2262372515171092,6.785097004202151e-06
1598,0.004213088662110289,0.2463841664552144,0.0030416110091505575
2141,0.0017788596573354554,0.23810160725829824,0.0002449367298406856
4805,0.0014511749836157663,0.23545880407825848,0.000128053948904226
4947,0.0014979870798614361,0.22804133395960544,0.000300604531987801
5616,0.004634397528321318,0.25293943520217865,0.0018825943047964789
5782,0.0048684580095496675,0.25753484110527075,0.006551274620094897
6706,0.004540773335829978,0.25349772751545646,0.001897138073026265
8940,0.0024810411010205034,0.22987689393939395,0.0008949797429660524
9666,0.003557719314670911,0.2549590623731888,0.0026522381031367235
10116,0.0033704709296882313,0.2485224998836614,0.0010335906832197887
10360,0.001544799176107106,0.22759428936714254,0.000661252993634297
11327,0.0014979870798614361,0.23546139940919714,0.0001294585427035213
11546,0.001123490309896077,0.23134069742256877,8.43988483806296e-05
11619,0.0028087257747401928,0.25123193263474813,0.0066664664394746635
12302,0.0007489935399307181,0.22553977722641608,0.0
13840,0.001919295946072465,0.23301627470657532,0.0005952846940918073
14292,0.002340604812283494,0.2324761396902785,0.0006734467510331129
15791,0.0007489935399307181,0.21459856947681427,5.023020120216674e-06
16783,0.0014979870798614361,0.23744525709712558,0.0001364198299297975
38,0.00018724838498267952,0.2028814830995413,0.0
420,0.002293792716037824,0.24330019020284507,0.002414209416295346
4963,0.00018724838498267952,0.2028814830995413,0.0
11591,0.00018724838498267952,0.2028814830995413,0.0
19556,0.005804699934463065,0.2538833624511237,0.012791381718879703
39,0.0002808725774740193,0.1775166614037129,0.0
3514,0.0002808725774740193,0.1775166614037129,0.0
7766,0.0010298661174047373,0.21581701723545696,0.0009782154985384002
15053,0.0002808725774740193,0.1775166614037129,0.0
15445,0.0002808725774740193,0.1775166614037129,0.0
20485,0.0002808725774740193,0.1775166614037129,0.0
22151,0.0002808725774740193,0.1775166614037129,0.0
40,4.681209624566988e-05,0.14402642934196333,0.0
21442,0.00018724838498267952,0.16825904425838262,4.681647919555478e-05
41,0.0004213088662110289,0.19788241179031615,1.57571007049905e-05
440,0.0004213088662110289,0.20397990947806657,4.036271141945953e-05
2697,0.0005149330587023687,0.1967886654445294,2.9874232412241083e-05
4078,0.0002808725774740193,0.18565158823273803,0.0
5435,0.0021533564273008145,0.23492021598319643,0.002664154646673843
5814,0.0005617451549480386,0.19491942989579722,1.3569248887216333e-05
15216,0.0017320475610897855,0.22024496865720883,0.0014786727083270811
18600,0.0002340604812283494,0.185649974797073,0.0
20377,0.0002808725774740193,0.18565158823273803,0.0
21481,0.0010298661174047373,0.21265454835048878,0.00034745609544344286
42,0.0002808725774740193,0.18425047438330172,0.0
7529,0.0009830540211590675,0.22210900621763813,9.831791237398076e-05
8836,0.0006553693474393783,0.20383393288231982,4.230060608738429e-06
9969,0.001170302406141747,0.2227737743896716,8.61466857481614e-05
12141,0.0012171145023874169,0.22283884293210102,0.00014690537056263924
20653,0.0004681209624566988,0.2066277180221311,1.5204628817594019e-05
20940,0.00037449676996535904,0.18440316287421016,3.3614170963879995e-07
43,0.0002340604812283494,0.19375787974712247,9.433172440501402e-06
3315,0.0007489935399307181,0.2344715554238423,0.0011303008099077848
4520,0.00014043628873700964,0.17474743343286023,0.0
7336,0.0002340604812283494,0.19375787974712247,9.433172440501402e-06
9506,0.00014043628873700964,0.17474743343286023,0.0
18655,0.0012171145023874169,0.2117439486152687,0.001718438497037177
44,0.00037449676996535904,0.19637801066372496,0.0
7533,0.0013107386948787566,0.21153846153846154,6.730443170115942e-05
7781,0.0009362419249133976,0.20950531560158486,0.0001563739091564304
8092,0.001919295946072465,0.2370210924584198,0.000662875503335411
14723,0.0008426177324220578,0.213555933220034,2.3911584422483388e-05
18836,0.0008426177324220578,0.213555933220034,2.3911584422483388e-05
21176,0.0005617451549480386,0.21050660727835316,2.4881708906884554e-05
22418,0.00037449676996535904,0.19637801066372496,0.0
22455,0.000795805636176388,0.22059522088436356,4.6190226498940124e-05
45,0.0006085572511937084,0.15731992016908836,1.528353099370996e-05
3399,0.0008894298286677277,0.16828025176654088,7.516344836684994e-05
6862,0.0008426177324220578,0.16515520507170744,5.340490965794051e-05
7304,0.0010298661174047373,0.1651654205679736,0.00042793674322237835
7329,0.0007021814436850482,0.14846269320582675,5.153166956533673e-06
8678,0.0008426177324220578,0.16515520507170744,3.328345715389089e-05
9743,0.0013575507911244265,0.17074301425922372,0.00023788165569461434
11253,0.0006085572511937084,0.14586249513495797,0.0
14888,0.000795805636176388,0.18526677305210573,0.0010308325860102093
16260,0.0009362419249133976,0.16515775882730416,6.126612581176261e-05
16574,0.000795805636176388,0.16254755744939886,5.230598271061956e-05
17271,0.0005149330587023687,0.14586050322624697,0.0
21619,0.0006085572511937084,0.15731992016908836,1.528353099370996e-05
22369,0.00018724838498267952,0.14584556564484194,0.0
46,0.000795805636176388,0.2241317805057182,0.002702610463419837
1473,0.0005617451549480386,0.2258569283796071,0.00015864510592604648
2491,0.0002808725774740193,0.21173135630178805,0.0002808988751733287
5022,0.0005149330587023687,0.18581307354412213,0.0024483670889381714
5556,0.001170302406141747,0.23333697433096667,0.0009632593113235376
6590,0.003464095122179571,0.2554682548224686,0.006748910734119177
6738,0.0006553693474393783,0.21107444222674546,0.000488253512769295
7499,9.362419249133976e-05,0.18386352681952764,0.0
9232,0.0018724838498267952,0.2342709875527773,0.0026236242834601063
9805,0.0002340604812283494,0.19383347851335656,0.00026473664541493114
11100,0.0002340604812283494,0.19722653076298102,0.00044587590853620453
12087,0.004306712854601629,0.2660969867586791,0.012932048676786996
12570,0.001170302406141747,0.22626121402772922,0.003120931661373285
13884,0.00037449676996535904,0.21273290379119073,0.0001095779180163139
14033,0.00014043628873700964,0.18873358895976533,4.681647919555478e-05
15145,0.0010766782136504072,0.2274028891088898,0.0010572501766714334
16490,0.0012171145023874169,0.2277762968491763,0.0010548515655733998
19728,0.0012171145023874169,0.2242470685800065,0.001719588500722456
47,9.362419249133976e-05,0.20012928490458212,0.0
2098,0.00393221608463627,0.24639269195723135,0.007903467952520626
13166,0.0005617451549480386,0.21981663082289749,0.0006308307791162731
48,0.0006553693474393783,0.17843002956850035,0.0
1597,0.0007021814436850482,0.18429180254326483,1.222755698091903e-05
2313,0.0006553693474393783,0.17843002956850035,0.0
4017,0.0006553693474393783,0.17843002956850035,0.0
4493,0.0006553693474393783,0.17843002956850035,0.0
6070,0.0008894298286677277,0.19965792154626938,0.00020777193043634986
6097,0.0006553693474393783,0.17843002956850035,0.0
8936,0.0006553693474393783,0.17843002956850035,0.0
10327,0.0006553693474393783,0.17843002956850035,0.0
12367,0.0006553693474393783,0.17843002956850035,0.0
13737,0.0006553693474393783,0.17843002956850035,0.0
15605,0.0006553693474393783,0.17843002956850035,0.0
16173,0.0013575507911244265,0.2084483953123018,0.00039474502096461953
16235,0.0006553693474393783,0.17843002956850035,0.0
18197,0.0007021814436850482,0.18429180254326483,1.222755698091903e-05
49,0.0005149330587023687,0.2160440138352313,0.0005539916969726562
3970,0.001170302406141747,0.22901679942536746,0.0036294546252229744
5173,0.002012920138563805,0.23525654438729998,0.0009566891713537236
5259,0.0014043628873700964,0.23844711345269456,0.0026090130852764425
11178,0.00014043628873700964,0.1979612640163099,3.973948597982449e-06
13702,0.0004681209624566988,0.22088718850170613,0.0005218288743667555
14346,0.000795805636176388,0.22361561813043024,0.00281668727850817
15300,0.0005149330587023687,0.21946658995643956,0.00032154593113468
16632,0.00014043628873700964,0.19592413236481032,0.0
17106,0.00014043628873700964,0.18857864211371922,0.0
18364,0.0008894298286677277,0.21610302374280482,0.0020846996712790737
19894,0.0005149330587023687,0.20768639956444385,9.548372577611554e-05
50,0.0007021814436850482,0.19435725268626433,0.0003184834732408269
351,0.0002808725774740193,0.18459757003854063,0.0
1185,0.0002340604812283494,0.18190488355260356,0.0
3548,0.0002808725774740193,0.18459757003854063,0.0
3984,0.0002340604812283494,0.18190488355260356,0.0
4406,0.001544799176107106,0.2075612860599112,0.004520065506701181
6465,0.0009830540211590675,0.22349396329852902,0.0005551627337172908
6493,0.0002808725774740193,0.18459757003854063,0.0
10049,0.00037449676996535904,0.19114173228346457,1.6309217024159022e-05
15330,0.00018724838498267952,0.16991997963696528,2.2911665976772747e-05
15539,9.362419249133976e-05,0.1639673938072796,0.0
15778,0.00037449676996535904,0.18556450281882225,5.173438506243793e-05
15827,0.00037449676996535904,0.18979671618451915,1.3890041386366577e-05
17886,0.0021065443310551444,0.21926835276728526,0.0021531741225447125
19476,0.0002808725774740193,0.18459757003854063,0.0
20405,0.0002340604812283494,0.17508974968444174,2.425027374657098e-06
51,9.362419249133976e-05,0.17865386545345063,0.0
6743,0.0007489935399307181,0.19979237006762002,0.00016995511206827202
10717,0.0009830540211590675,0.21157407865936395,0.000494456718453238
52,0.0007021814436850482,0.23725801614891656,0.0004610340739863207
356,0.0017788596573354554,0.24467683003653773,0.001305171025797309
1062,0.0026214773897575133,0.25474015597796273,0.0043380004797092435
1737,0.0010298661174047373,0.23465184485429003,0.00043842523083038144
3185,0.0013575507911244265,0.24043851158183824,0.002612363737485221
4571,0.0010298661174047373,0.21671688427630845,0.0014881130503829497
9658,0.0008894298286677277,0.2426838135054076,0.00044113627652499855
9885,0.006647317666885123,0.2818428899385176,0.016530582569122078
10573,0.0014043628873700964,0.22846081451060918,0.0008236013978859685
11280,0.0004681209624566988,0.20356588113094273,0.00017292595285321597
13359,0.0006553693474393783,0.22352436459521394,0.0010109347494976315
17874,0.0017320475610897855,0.22455351042247007,0.0007890293854267205
18015,0.0029491620634772026,0.24953566881212985,0.005853883761657453
18294,0.0006553693474393783,0.22632593816879623,0.000494269265320001
21277,0.0010298661174047373,0.23185542953275085,0.0014362286884554026
22586,0.00037449676996535904,0.22194977505792388,8.102381736732488e-05
53,0.0002808725774740193,0.21725908975336894,0.0
483,0.001966108042318135,0.24031679247617868,0.0010358316712848847
2871,0.005711075741971725,0.2690462096499956,0.00888422442393811
5241,0.0004681209624566988,0.2190390254906384,1.6464900900862903e-05
6178,0.0012639265986330867,0.22549692293076332,0.00040349080444899147
10191,0.0014043628873700964,0.24527803612230603,0.0005959113113610019
13728,0.0002808725774740193,0.21725908975336894,0.0
54,0.00037449676996535904,0.18757189143624822,5.961470101068988e-06
1818,0.0006085572511937084,0.20846466874201008,0.0003995928878051866
2925,0.00037449676996535904,0.1854597860814002,0.0003495600880582294
5586,0.0008426177324220578,0.19913306921463528,0.00035523752983712383
5670,0.0007489935399307181,0.1912170145726664,5.8267251418103916e-05
5679,0.0010298661174047373,0.21249589670642302,0.0007767425225859965
11775,0.0002340604812283494,0.1778417889075742,0.0
21167,0.0012639265986330867,0.2114840114840115,0.0035032657938957558
23068,0.0004681209624566988,0.19165276058208178,5.08896226737741e-05
55,9.362419249133976e-05,0.17968171724648407,0.0
11298,0.0006553693474393783,0.21416827077317935,0.0004175349986023005
14647,0.0002340604812283494,0.19669625428161025,1.9179054701296112e-05
56,0.0004681209624566988,0.21594791856209944,0.00027907618778984813
105,0.00014043628873700964,0.20082163706955714,0.0
1846,0.004400337047092969,0.25758763309257093,0.01610703647699681
8551,0.0005617451549480386,0.19044307747169475,0.00014446677193028854
9703,0.00014043628873700964,0.2106560691076553,4.96166578622878e-07
12965,0.002715101582248853,0.2419992523195088,0.0031162182102712275
13803,9.362419249133976e-05,0.1792174234034699,0.0
15775,0.00014043628873700964,0.18450668946872922,0.0
20048,0.0007489935399307181,0.22849013819364225,0.00037796229786496834
21346,0.0004681209624566988,0.20885191087472993,0.00018706436622477514
22796,0.00032768467371968916,0.188701912459697,0.00015009045145965123
58,0.00014043628873700964,0.1394395524774966,0.0
7842,0.00037449676996535904,0.16187012199742365,0.0001246183722998378
8308,0.0002340604812283494,0.14105916534601162,5.780957960188794e-06
13788,0.00014043628873700964,0.1394395524774966,0.0
59,9.362419249133976e-05,0.17677189788572137,0.0
4701,0.0008894298286677277,0.21472583806604012,0.00044917605328542276
4872,9.362419249133976e-05,0.17677189788572137,0.0
60,0.00014043628873700964,0.2010579022663956,0.0
4287,0.00018724838498267952,0.20105979462949541,2.340823959777739e-05
5663,0.004728021720812658,0.251643303098127,0.01030694054439123
12699,0.00018724838498267952,0.20105979462949541,2.340823959777739e-05
61,0.00014043628873700964,0.18423458387235878,0.0
10622,0.0007489935399307181,0.21894698002398352,0.0004692823383442366
17357,0.001170302406141747,0.21128738724481722,0.0006416111174488572
20267,0.00032768467371968916,0.19721378520850452,0.0001051262816888011
62,0.0006085572511937084,0.20137062488805935,4.4306983682566106e-05
1010,0.0002808725774740193,0.19386690141484178,0.0
